Dist. ID,Category,Status,District,Year,Total Reading,Total Reading Average Scale Score
52,ELL,ELL,Farmington,2006,-,-
52,ELL,Not ELL,Farmington,2006,316,262.6
52,ELL,ELL,Farmington,2007,-,-
52,ELL,Not ELL,Farmington,2007,320,259.8
52,ELL,ELL,Farmington,2008,-,-
52,ELL,Not ELL,Farmington,2008,289,262.1
52,ELL,ELL,Farmington,2009,-,-
52,ELL,Not ELL,Farmington,2009,258,265.6
52,ELL,ELL,Farmington,2010,-,-
52,ELL,Not ELL,Farmington,2010,266,264.7
52,ELL,ELL,Farmington,2011,-,-
52,ELL,Not ELL,Farmington,2011,276,267.9
52,ELL,ELL,Farmington,2012,-,-
52,ELL,Not ELL,Farmington,2012,303,271.3
52,ELL,ELL,Farmington,2013,-,-
52,ELL,Not ELL,Farmington,2013,303,262.6
53,ELL,Not ELL,Franklin,2006,20,256.2
53,ELL,Not ELL,Franklin,2007,20,244.2
53,ELL,Not ELL,Franklin,2008,23,264.1
53,ELL,Not ELL,Franklin,2009,30,251.5
53,ELL,Not ELL,Franklin,2010,23,259.1
53,ELL,Not ELL,Franklin,2011,-,-
53,ELL,Not ELL,Franklin,2012,-,-
53,ELL,Not ELL,Franklin,2013,-,-
54,ELL,ELL,Glastonbury,2006,20,212.8
54,ELL,Not ELL,Glastonbury,2006,514,259.6
54,ELL,ELL,Glastonbury,2007,-,-
54,ELL,Not ELL,Glastonbury,2007,514,255.1
54,ELL,ELL,Glastonbury,2008,-,-
54,ELL,Not ELL,Glastonbury,2008,476,259.3
54,ELL,ELL,Glastonbury,2009,-,-
54,ELL,Not ELL,Glastonbury,2009,472,257.8
54,ELL,ELL,Glastonbury,2010,-,-
54,ELL,Not ELL,Glastonbury,2010,516,259.8
54,ELL,ELL,Glastonbury,2011,-,-
54,ELL,Not ELL,Glastonbury,2011,499,260.7
54,ELL,ELL,Glastonbury,2012,-,-
54,ELL,Not ELL,Glastonbury,2012,482,263
54,ELL,ELL,Glastonbury,2013,-,-
54,ELL,Not ELL,Glastonbury,2013,441,262.6
56,ELL,Not ELL,Granby,2006,158,260.5
56,ELL,Not ELL,Granby,2007,190,260.5
56,ELL,ELL,Granby,2008,-,-
56,ELL,Not ELL,Granby,2008,156,259.3
56,ELL,Not ELL,Granby,2009,162,266.5
56,ELL,Not ELL,Granby,2010,171,258.4
56,ELL,Not ELL,Granby,2011,162,261.1
56,ELL,ELL,Granby,2012,-,-
56,ELL,Not ELL,Granby,2012,146,269.6
56,ELL,ELL,Granby,2013,-,-
56,ELL,Not ELL,Granby,2013,145,264.2
57,ELL,ELL,Greenwich,2006,51,224.1
57,ELL,Not ELL,Greenwich,2006,606,260.1
57,ELL,ELL,Greenwich,2007,38,217.2
57,ELL,Not ELL,Greenwich,2007,651,256.9
57,ELL,ELL,Greenwich,2008,42,230.6
57,ELL,Not ELL,Greenwich,2008,634,257.1
57,ELL,ELL,Greenwich,2009,41,219
57,ELL,Not ELL,Greenwich,2009,584,261.3
57,ELL,ELL,Greenwich,2010,41,215.6
57,ELL,Not ELL,Greenwich,2010,662,259.3
57,ELL,ELL,Greenwich,2011,34,217.1
57,ELL,Not ELL,Greenwich,2011,632,256.6
57,ELL,ELL,Greenwich,2012,29,216
57,ELL,Not ELL,Greenwich,2012,618,268.7
57,ELL,ELL,Greenwich,2013,34,224.7
57,ELL,Not ELL,Greenwich,2013,605,264.2
58,ELL,ELL,Griswold,2006,-,-
58,ELL,Not ELL,Griswold,2006,120,242.9
58,ELL,Not ELL,Griswold,2007,138,229.7
58,ELL,ELL,Griswold,2008,-,-
58,ELL,Not ELL,Griswold,2008,136,229.9
58,ELL,ELL,Griswold,2009,-,-
58,ELL,Not ELL,Griswold,2009,137,228.3
58,ELL,ELL,Griswold,2010,-,-
58,ELL,Not ELL,Griswold,2010,135,231.1
58,ELL,ELL,Griswold,2011,-,-
58,ELL,Not ELL,Griswold,2011,121,238.9
58,ELL,ELL,Griswold,2012,-,-
58,ELL,Not ELL,Griswold,2012,122,236.3
58,ELL,ELL,Griswold,2013,-,-
58,ELL,Not ELL,Griswold,2013,109,238.8
59,ELL,ELL,Groton,2006,-,-
59,ELL,Not ELL,Groton,2006,352,240.4
59,ELL,ELL,Groton,2007,-,-
59,ELL,Not ELL,Groton,2007,362,238.2
59,ELL,ELL,Groton,2008,-,-
59,ELL,Not ELL,Groton,2008,381,234.3
59,ELL,ELL,Groton,2009,-,-
59,ELL,Not ELL,Groton,2009,371,234.9
59,ELL,ELL,Groton,2010,-,-
59,ELL,Not ELL,Groton,2010,367,239.2
59,ELL,ELL,Groton,2011,-,-
59,ELL,Not ELL,Groton,2011,325,242.4
59,ELL,ELL,Groton,2012,-,-
59,ELL,Not ELL,Groton,2012,358,239.9
59,ELL,ELL,Groton,2013,-,-
59,ELL,Not ELL,Groton,2013,338,241.8
60,ELL,ELL,Guilford,2006,-,-
60,ELL,Not ELL,Guilford,2006,281,255.5
60,ELL,ELL,Guilford,2007,-,-
60,ELL,Not ELL,Guilford,2007,263,255.3
60,ELL,ELL,Guilford,2008,-,-
60,ELL,Not ELL,Guilford,2008,275,255.9
60,ELL,ELL,Guilford,2009,-,-
60,ELL,Not ELL,Guilford,2009,290,255.9
60,ELL,ELL,Guilford,2010,-,-
60,ELL,Not ELL,Guilford,2010,262,257.3
60,ELL,ELL,Guilford,2011,-,-
60,ELL,Not ELL,Guilford,2011,284,260.4
60,ELL,ELL,Guilford,2012,-,-
60,ELL,Not ELL,Guilford,2012,266,265.6
60,ELL,ELL,Guilford,2013,-,-
60,ELL,Not ELL,Guilford,2013,247,264.5
62,ELL,ELL,Hamden,2006,-,-
62,ELL,Not ELL,Hamden,2006,412,227.5
62,ELL,Not ELL,Hamden,2007,453,225.6
62,ELL,ELL,Hamden,2008,-,-
62,ELL,Not ELL,Hamden,2008,426,231.8
62,ELL,ELL,Hamden,2009,27,198.6
62,ELL,Not ELL,Hamden,2009,381,230
62,ELL,ELL,Hamden,2010,-,-
62,ELL,Not ELL,Hamden,2010,346,235.4
62,ELL,ELL,Hamden,2011,-,-
62,ELL,Not ELL,Hamden,2011,363,239.8
62,ELL,ELL,Hamden,2012,22,198.8
62,ELL,Not ELL,Hamden,2012,347,242.9
62,ELL,ELL,Hamden,2013,-,-
62,ELL,Not ELL,Hamden,2013,365,239.7
63,ELL,Not ELL,Hampton,2006,24,234.3
63,ELL,Not ELL,Hampton,2007,-,-
63,ELL,Not ELL,Hampton,2008,-,-
63,ELL,Not ELL,Hampton,2009,23,226.1
63,ELL,Not ELL,Hampton,2010,-,-
63,ELL,Not ELL,Hampton,2011,20,212.5
63,ELL,Not ELL,Hampton,2012,-,-
63,ELL,Not ELL,Hampton,2013,-,-
64,ELL,ELL,Hartford,2006,346,185.5
64,ELL,Not ELL,Hartford,2006,1303,202.1
64,ELL,ELL,Hartford,2007,335,181
64,ELL,Not ELL,Hartford,2007,1362,203.2
64,ELL,ELL,Hartford,2008,281,179.8
64,ELL,Not ELL,Hartford,2008,1326,205.5
64,ELL,ELL,Hartford,2009,240,190.7
64,ELL,Not ELL,Hartford,2009,1204,209.5
64,ELL,ELL,Hartford,2010,224,187.2
64,ELL,Not ELL,Hartford,2010,1179,215.9
64,ELL,ELL,Hartford,2011,206,188.9
64,ELL,Not ELL,Hartford,2011,1125,222
64,ELL,ELL,Hartford,2012,163,190.4
64,ELL,Not ELL,Hartford,2012,1173,222.4
64,ELL,ELL,Hartford,2013,191,195.1
64,ELL,Not ELL,Hartford,2013,1086,224.5
65,ELL,ELL,Hartland,2006,NA,NA
65,ELL,Not ELL,Hartland,2006,20,272.4
65,ELL,Not ELL,Hartland,2007,23,262.1
65,ELL,Not ELL,Hartland,2008,28,258.7
65,ELL,Not ELL,Hartland,2009,-,-
65,ELL,Not ELL,Hartland,2010,20,269.5
65,ELL,Not ELL,Hartland,2011,20,242.3
65,ELL,Not ELL,Hartland,2012,25,235.2
65,ELL,Not ELL,Hartland,2013,27,243
67,ELL,ELL,Hebron,2006,-,-
67,ELL,Not ELL,Hebron,2006,174,254.6
67,ELL,Not ELL,Hebron,2007,160,259.2
67,ELL,Not ELL,Hebron,2008,164,252.3
67,ELL,Not ELL,Hebron,2009,173,262.2
67,ELL,Not ELL,Hebron,2010,143,261.4
67,ELL,Not ELL,Hebron,2011,160,262.9
67,ELL,Not ELL,Hebron,2012,149,263.5
67,ELL,ELL,Hebron,2013,-,-
67,ELL,Not ELL,Hebron,2013,119,259
68,ELL,Not ELL,Kent,2006,27,243.2
68,ELL,Not ELL,Kent,2007,22,265
68,ELL,Not ELL,Kent,2008,28,265.4
68,ELL,Not ELL,Kent,2009,29,251.7
68,ELL,Not ELL,Kent,2010,32,245.3
68,ELL,Not ELL,Kent,2011,26,264.1
68,ELL,Not ELL,Kent,2012,35,258.1
68,ELL,Not ELL,Kent,2013,37,258.8
69,ELL,ELL,Killingly,2006,-,-
69,ELL,Not ELL,Killingly,2006,166,235.4
69,ELL,ELL,Killingly,2007,-,-
69,ELL,Not ELL,Killingly,2007,194,233.6
69,ELL,ELL,Killingly,2008,-,-
69,ELL,Not ELL,Killingly,2008,186,231.7
69,ELL,ELL,Killingly,2009,-,-
69,ELL,Not ELL,Killingly,2009,202,232.2
69,ELL,ELL,Killingly,2010,-,-
69,ELL,Not ELL,Killingly,2010,190,236.2
69,ELL,ELL,Killingly,2011,-,-
69,ELL,Not ELL,Killingly,2011,175,242.6
69,ELL,ELL,Killingly,2012,-,-
69,ELL,Not ELL,Killingly,2012,182,240.6
69,ELL,ELL,Killingly,2013,-,-
69,ELL,Not ELL,Killingly,2013,160,240.7
71,ELL,ELL,Lebanon,2006,-,-
71,ELL,Not ELL,Lebanon,2006,96,246.4
71,ELL,ELL,Lebanon,2007,-,-
71,ELL,Not ELL,Lebanon,2007,91,241.4
71,ELL,Not ELL,Lebanon,2008,97,242.3
71,ELL,Not ELL,Lebanon,2009,91,233.6
71,ELL,Not ELL,Lebanon,2010,94,235.3
71,ELL,ELL,Lebanon,2011,-,-
71,ELL,Not ELL,Lebanon,2011,86,234.6
71,ELL,Not ELL,Lebanon,2012,85,241.9
71,ELL,Not ELL,Lebanon,2013,78,247.5
72,ELL,ELL,Ledyard,2006,-,-
72,ELL,Not ELL,Ledyard,2006,215,232.4
72,ELL,ELL,Ledyard,2007,-,-
72,ELL,Not ELL,Ledyard,2007,200,243.4
72,ELL,ELL,Ledyard,2008,-,-
72,ELL,Not ELL,Ledyard,2008,173,244.6
72,ELL,ELL,Ledyard,2009,-,-
72,ELL,Not ELL,Ledyard,2009,149,252.6
72,ELL,ELL,Ledyard,2010,-,-
72,ELL,Not ELL,Ledyard,2010,161,253.3
72,ELL,ELL,Ledyard,2011,-,-
72,ELL,Not ELL,Ledyard,2011,161,253.2
72,ELL,ELL,Ledyard,2012,-,-
72,ELL,Not ELL,Ledyard,2012,160,250
72,ELL,ELL,Ledyard,2013,-,-
72,ELL,Not ELL,Ledyard,2013,160,249.6
73,ELL,Not ELL,Lisbon,2006,65,232.9
73,ELL,Not ELL,Lisbon,2007,68,230.7
73,ELL,Not ELL,Lisbon,2008,59,245.8
73,ELL,Not ELL,Lisbon,2009,46,234.4
73,ELL,Not ELL,Lisbon,2010,51,238.5
73,ELL,Not ELL,Lisbon,2011,34,238.6
73,ELL,Not ELL,Lisbon,2012,47,255.8
73,ELL,Not ELL,Lisbon,2013,41,256.4
74,ELL,Not ELL,Litchfield,2006,82,247.7
74,ELL,Not ELL,Litchfield,2007,88,248.2
74,ELL,Not ELL,Litchfield,2008,93,251.8
74,ELL,Not ELL,Litchfield,2009,78,249.6
74,ELL,Not ELL,Litchfield,2010,78,256.4
74,ELL,Not ELL,Litchfield,2011,82,244.7
74,ELL,Not ELL,Litchfield,2012,80,259.6
74,ELL,Not ELL,Litchfield,2013,71,256.9
76,ELL,ELL,Madison,2006,-,-
76,ELL,Not ELL,Madison,2006,293,259.8
76,ELL,ELL,Madison,2007,-,-
76,ELL,Not ELL,Madison,2007,287,256.4
76,ELL,Not ELL,Madison,2008,275,260.9
76,ELL,Not ELL,Madison,2009,273,261
76,ELL,ELL,Madison,2010,-,-
76,ELL,Not ELL,Madison,2010,231,269.3
76,ELL,ELL,Madison,2011,-,-
76,ELL,Not ELL,Madison,2011,247,267.6
76,ELL,ELL,Madison,2012,-,-
76,ELL,Not ELL,Madison,2012,244,271.8
76,ELL,ELL,Madison,2013,-,-
76,ELL,Not ELL,Madison,2013,198,265.1
77,ELL,ELL,Manchester,2006,-,-
77,ELL,Not ELL,Manchester,2006,499,232.1
77,ELL,ELL,Manchester,2007,-,-
77,ELL,Not ELL,Manchester,2007,524,239.5
77,ELL,ELL,Manchester,2008,21,203.3
77,ELL,Not ELL,Manchester,2008,516,234.5
77,ELL,ELL,Manchester,2009,26,198
77,ELL,Not ELL,Manchester,2009,463,236.3
77,ELL,ELL,Manchester,2010,27,207.7
77,ELL,Not ELL,Manchester,2010,495,236.5
77,ELL,ELL,Manchester,2011,-,-
77,ELL,Not ELL,Manchester,2011,416,242.4
77,ELL,ELL,Manchester,2012,27,202.7
77,ELL,Not ELL,Manchester,2012,418,242.1
77,ELL,ELL,Manchester,2013,20,186.6
77,ELL,Not ELL,Manchester,2013,424,235.5
78,ELL,ELL,Mansfield,2006,-,-
78,ELL,Not ELL,Mansfield,2006,132,259.5
78,ELL,Not ELL,Mansfield,2007,128,251
78,ELL,ELL,Mansfield,2008,-,-
78,ELL,Not ELL,Mansfield,2008,117,253.2
78,ELL,ELL,Mansfield,2009,-,-
78,ELL,Not ELL,Mansfield,2009,132,256.8
78,ELL,ELL,Mansfield,2010,-,-
78,ELL,Not ELL,Mansfield,2010,128,253.7
78,ELL,ELL,Mansfield,2011,-,-
78,ELL,Not ELL,Mansfield,2011,129,251.9
78,ELL,ELL,Mansfield,2012,-,-
78,ELL,Not ELL,Mansfield,2012,119,261.3
78,ELL,ELL,Mansfield,2013,-,-
78,ELL,Not ELL,Mansfield,2013,110,266.3
79,ELL,Not ELL,Marlborough,2006,86,257.8
79,ELL,Not ELL,Marlborough,2007,86,258
79,ELL,ELL,Marlborough,2008,-,-
79,ELL,Not ELL,Marlborough,2008,89,257.6
79,ELL,Not ELL,Marlborough,2009,95,267.3
79,ELL,ELL,Marlborough,2010,-,-
79,ELL,Not ELL,Marlborough,2010,95,266.2
79,ELL,ELL,Marlborough,2011,-,-
79,ELL,Not ELL,Marlborough,2011,89,261.8
79,ELL,ELL,Marlborough,2012,NA,NA
79,ELL,Not ELL,Marlborough,2012,98,255.1
79,ELL,Not ELL,Marlborough,2013,76,262.9
80,ELL,ELL,Meriden,2006,75,177.4
80,ELL,Not ELL,Meriden,2006,699,216
80,ELL,ELL,Meriden,2007,46,167.4
80,ELL,Not ELL,Meriden,2007,646,217.8
80,ELL,ELL,Meriden,2008,66,177.7
80,ELL,Not ELL,Meriden,2008,619,219.7
80,ELL,ELL,Meriden,2009,55,185
80,ELL,Not ELL,Meriden,2009,600,224.2
80,ELL,ELL,Meriden,2010,74,181.2
80,ELL,Not ELL,Meriden,2010,548,226.5
80,ELL,ELL,Meriden,2011,77,177.1
80,ELL,Not ELL,Meriden,2011,545,227.3
80,ELL,ELL,Meriden,2012,65,186.8
80,ELL,Not ELL,Meriden,2012,538,230.3
80,ELL,ELL,Meriden,2013,58,189.5
80,ELL,Not ELL,Meriden,2013,549,232
83,ELL,ELL,Middletown,2006,-,-
83,ELL,Not ELL,Middletown,2006,387,226
83,ELL,ELL,Middletown,2007,-,-
83,ELL,Not ELL,Middletown,2007,403,234.4
83,ELL,ELL,Middletown,2008,-,-
83,ELL,Not ELL,Middletown,2008,422,238.8
83,ELL,ELL,Middletown,2009,-,-
83,ELL,Not ELL,Middletown,2009,397,243.5
83,ELL,ELL,Middletown,2010,-,-
83,ELL,Not ELL,Middletown,2010,412,238.8
83,ELL,ELL,Middletown,2011,-,-
83,ELL,Not ELL,Middletown,2011,389,239.3
83,ELL,ELL,Middletown,2012,-,-
83,ELL,Not ELL,Middletown,2012,429,246.8
83,ELL,ELL,Middletown,2013,-,-
83,ELL,Not ELL,Middletown,2013,393,239.1
84,ELL,ELL,Milford,2006,-,-
84,ELL,Not ELL,Milford,2006,542,249.3
84,ELL,ELL,Milford,2007,-,-
84,ELL,Not ELL,Milford,2007,563,246
84,ELL,ELL,Milford,2008,-,-
84,ELL,Not ELL,Milford,2008,540,246
84,ELL,ELL,Milford,2009,-,-
84,ELL,Not ELL,Milford,2009,522,249
84,ELL,ELL,Milford,2010,-,-
84,ELL,Not ELL,Milford,2010,543,245
84,ELL,ELL,Milford,2011,-,-
84,ELL,Not ELL,Milford,2011,474,247.4
84,ELL,ELL,Milford,2012,-,-
84,ELL,Not ELL,Milford,2012,485,249.6
84,ELL,ELL,Milford,2013,-,-
84,ELL,Not ELL,Milford,2013,433,247.6
85,ELL,ELL,Monroe,2006,-,-
85,ELL,Not ELL,Monroe,2006,324,257.5
85,ELL,ELL,Monroe,2007,-,-
85,ELL,Not ELL,Monroe,2007,300,256.3
85,ELL,ELL,Monroe,2008,-,-
85,ELL,Not ELL,Monroe,2008,288,255.3
85,ELL,ELL,Monroe,2009,-,-
85,ELL,Not ELL,Monroe,2009,303,258.9
85,ELL,Not ELL,Monroe,2010,258,258.5
85,ELL,ELL,Monroe,2011,-,-
85,ELL,Not ELL,Monroe,2011,220,262
85,ELL,ELL,Monroe,2012,-,-
85,ELL,Not ELL,Monroe,2012,234,266.5
85,ELL,ELL,Monroe,2013,-,-
85,ELL,Not ELL,Monroe,2013,249,267
86,ELL,ELL,Montville,2006,-,-
86,ELL,Not ELL,Montville,2006,185,250.9
86,ELL,ELL,Montville,2007,-,-
86,ELL,Not ELL,Montville,2007,213,245.2
86,ELL,ELL,Montville,2008,-,-
86,ELL,Not ELL,Montville,2008,183,244.5
86,ELL,ELL,Montville,2009,-,-
86,ELL,Not ELL,Montville,2009,202,243.2
86,ELL,ELL,Montville,2010,-,-
86,ELL,Not ELL,Montville,2010,191,242.4
86,ELL,ELL,Montville,2011,-,-
86,ELL,Not ELL,Montville,2011,172,239.4
86,ELL,ELL,Montville,2012,-,-
86,ELL,Not ELL,Montville,2012,161,243.7
86,ELL,ELL,Montville,2013,-,-
86,ELL,Not ELL,Montville,2013,178,248.6
88,ELL,ELL,Naugatuck,2006,25,187.3
88,ELL,Not ELL,Naugatuck,2006,365,223.7
88,ELL,ELL,Naugatuck,2007,-,-
88,ELL,Not ELL,Naugatuck,2007,349,221.1
88,ELL,ELL,Naugatuck,2008,23,192
88,ELL,Not ELL,Naugatuck,2008,342,220.5
88,ELL,ELL,Naugatuck,2009,-,-
88,ELL,Not ELL,Naugatuck,2009,320,233.8
88,ELL,ELL,Naugatuck,2010,-,-
88,ELL,Not ELL,Naugatuck,2010,336,227.3
88,ELL,ELL,Naugatuck,2011,-,-
88,ELL,Not ELL,Naugatuck,2011,293,228.3
88,ELL,ELL,Naugatuck,2012,-,-
88,ELL,Not ELL,Naugatuck,2012,319,234.5
88,ELL,ELL,Naugatuck,2013,-,-
88,ELL,Not ELL,Naugatuck,2013,312,228
89,ELL,ELL,New Britain,2006,147,180.5
89,ELL,Not ELL,New Britain,2006,621,207.1
89,ELL,ELL,New Britain,2007,138,173.9
89,ELL,Not ELL,New Britain,2007,689,203.9
89,ELL,ELL,New Britain,2008,101,169.3
89,ELL,Not ELL,New Britain,2008,691,208.6
89,ELL,ELL,New Britain,2009,113,173.9
89,ELL,Not ELL,New Britain,2009,631,205.3
89,ELL,ELL,New Britain,2010,100,167.7
89,ELL,Not ELL,New Britain,2010,648,207.1
89,ELL,ELL,New Britain,2011,96,165.3
89,ELL,Not ELL,New Britain,2011,576,213
89,ELL,ELL,New Britain,2012,108,174.7
89,ELL,Not ELL,New Britain,2012,597,215
89,ELL,ELL,New Britain,2013,104,184.8
89,ELL,Not ELL,New Britain,2013,676,215.3
90,ELL,ELL,New Canaan,2006,-,-
90,ELL,Not ELL,New Canaan,2006,313,270.1
90,ELL,ELL,New Canaan,2007,-,-
90,ELL,Not ELL,New Canaan,2007,300,271.2
90,ELL,ELL,New Canaan,2008,-,-
90,ELL,Not ELL,New Canaan,2008,328,270.3
90,ELL,ELL,New Canaan,2009,-,-
90,ELL,Not ELL,New Canaan,2009,310,266.9
90,ELL,ELL,New Canaan,2010,-,-
90,ELL,Not ELL,New Canaan,2010,286,277.4
90,ELL,ELL,New Canaan,2011,-,-
90,ELL,Not ELL,New Canaan,2011,308,277.9
90,ELL,ELL,New Canaan,2012,-,-
90,ELL,Not ELL,New Canaan,2012,348,281.3
90,ELL,ELL,New Canaan,2013,-,-
90,ELL,Not ELL,New Canaan,2013,299,279.6
91,ELL,Not ELL,New Fairfield,2006,248,242.1
91,ELL,Not ELL,New Fairfield,2007,233,246
91,ELL,Not ELL,New Fairfield,2008,220,244.2
91,ELL,ELL,New Fairfield,2009,-,-
91,ELL,Not ELL,New Fairfield,2009,196,243.6
91,ELL,ELL,New Fairfield,2010,-,-
91,ELL,Not ELL,New Fairfield,2010,201,245.7
91,ELL,ELL,New Fairfield,2011,-,-
91,ELL,Not ELL,New Fairfield,2011,188,251.7
91,ELL,ELL,New Fairfield,2012,-,-
91,ELL,Not ELL,New Fairfield,2012,185,252.1
91,ELL,ELL,New Fairfield,2013,-,-
91,ELL,Not ELL,New Fairfield,2013,191,253
92,ELL,Not ELL,New Hartford,2006,76,265.1
92,ELL,Not ELL,New Hartford,2007,85,254.7
92,ELL,Not ELL,New Hartford,2008,96,268.1
92,ELL,Not ELL,New Hartford,2009,83,276.6
92,ELL,Not ELL,New Hartford,2010,86,267.9
92,ELL,Not ELL,New Hartford,2011,86,259.1
92,ELL,ELL,New Hartford,2012,-,-
92,ELL,Not ELL,New Hartford,2012,81,274.3
92,ELL,Not ELL,New Hartford,2013,81,264
93,ELL,ELL,New Haven,2006,238,184.4
93,ELL,Not ELL,New Haven,2006,1278,202.6
93,ELL,ELL,New Haven,2007,214,188.6
93,ELL,Not ELL,New Haven,2007,1242,207.9
93,ELL,ELL,New Haven,2008,216,182.2
93,ELL,Not ELL,New Haven,2008,1322,208.9
93,ELL,ELL,New Haven,2009,245,189.3
93,ELL,Not ELL,New Haven,2009,1139,213.6
93,ELL,ELL,New Haven,2010,199,187.8
93,ELL,Not ELL,New Haven,2010,1121,213.7
93,ELL,ELL,New Haven,2011,218,192
93,ELL,Not ELL,New Haven,2011,1094,220.3
93,ELL,ELL,New Haven,2012,190,193.1
93,ELL,Not ELL,New Haven,2012,1146,224.1
93,ELL,ELL,New Haven,2013,197,189.3
93,ELL,Not ELL,New Haven,2013,1109,218.2
94,ELL,ELL,Newington,2006,-,-
94,ELL,Not ELL,Newington,2006,335,244.5
94,ELL,ELL,Newington,2007,-,-
94,ELL,Not ELL,Newington,2007,283,246.7
94,ELL,ELL,Newington,2008,-,-
94,ELL,Not ELL,Newington,2008,289,250.4
94,ELL,ELL,Newington,2009,-,-
94,ELL,Not ELL,Newington,2009,282,255.8
94,ELL,ELL,Newington,2010,-,-
94,ELL,Not ELL,Newington,2010,282,255.2
94,ELL,ELL,Newington,2011,-,-
94,ELL,Not ELL,Newington,2011,296,255.3
94,ELL,ELL,Newington,2012,-,-
94,ELL,Not ELL,Newington,2012,303,254.9
94,ELL,ELL,Newington,2013,-,-
94,ELL,Not ELL,Newington,2013,298,254.7
95,ELL,ELL,New London,2006,53,196.2
95,ELL,Not ELL,New London,2006,187,218.5
95,ELL,ELL,New London,2007,55,178.5
95,ELL,Not ELL,New London,2007,199,209.5
95,ELL,ELL,New London,2008,49,186.9
95,ELL,Not ELL,New London,2008,181,212.3
95,ELL,ELL,New London,2009,50,183.7
95,ELL,Not ELL,New London,2009,165,210.6
95,ELL,ELL,New London,2010,52,186.2
95,ELL,Not ELL,New London,2010,165,220.5
95,ELL,ELL,New London,2011,53,192
95,ELL,Not ELL,New London,2011,178,223.6
95,ELL,ELL,New London,2012,36,202.3
95,ELL,Not ELL,New London,2012,196,235.3
95,ELL,ELL,New London,2013,43,197.3
95,ELL,Not ELL,New London,2013,179,228.5
96,ELL,ELL,New Milford,2006,-,-
96,ELL,Not ELL,New Milford,2006,357,242.3
96,ELL,ELL,New Milford,2007,-,-
96,ELL,Not ELL,New Milford,2007,341,250.7
96,ELL,ELL,New Milford,2008,-,-
96,ELL,Not ELL,New Milford,2008,343,239.6
96,ELL,ELL,New Milford,2009,-,-
96,ELL,Not ELL,New Milford,2009,346,247.8
96,ELL,ELL,New Milford,2010,-,-
96,ELL,Not ELL,New Milford,2010,267,253.3
96,ELL,ELL,New Milford,2011,-,-
96,ELL,Not ELL,New Milford,2011,320,245.1
96,ELL,ELL,New Milford,2012,-,-
96,ELL,Not ELL,New Milford,2012,302,254.2
96,ELL,ELL,New Milford,2013,-,-
96,ELL,Not ELL,New Milford,2013,304,246.6
97,ELL,Not ELL,Newtown,2006,462,256.5
97,ELL,ELL,Newtown,2007,-,-
97,ELL,Not ELL,Newtown,2007,419,259
97,ELL,Not ELL,Newtown,2008,421,257.8
97,ELL,Not ELL,Newtown,2009,427,259.5
97,ELL,ELL,Newtown,2010,-,-
97,ELL,Not ELL,Newtown,2010,404,263.4
97,ELL,Not ELL,Newtown,2011,392,264.9
97,ELL,Not ELL,Newtown,2012,364,268.7
98,ELL,Not ELL,Norfolk,2006,23,269.7
98,ELL,Not ELL,Norfolk,2007,21,255.5
98,ELL,Not ELL,Norfolk,2008,24,240.2
98,ELL,Not ELL,Norfolk,2009,-,-
98,ELL,Not ELL,Norfolk,2010,25,243.5
98,ELL,Not ELL,Norfolk,2011,-,-
98,ELL,Not ELL,Norfolk,2012,-,-
98,ELL,Not ELL,Norfolk,2013,-,-
99,ELL,ELL,North Branford,2006,-,-
99,ELL,Not ELL,North Branford,2006,217,237.5
99,ELL,ELL,North Branford,2007,-,-
99,ELL,Not ELL,North Branford,2007,179,239.1
99,ELL,ELL,North Branford,2008,-,-
99,ELL,Not ELL,North Branford,2008,187,235.6
99,ELL,ELL,North Branford,2009,-,-
99,ELL,Not ELL,North Branford,2009,183,234.1
99,ELL,ELL,North Branford,2010,-,-
99,ELL,Not ELL,North Branford,2010,162,245.4
99,ELL,ELL,North Branford,2011,-,-
99,ELL,Not ELL,North Branford,2011,151,238.6
99,ELL,ELL,North Branford,2012,-,-
99,ELL,Not ELL,North Branford,2012,169,241.7
99,ELL,ELL,North Branford,2013,-,-
99,ELL,Not ELL,North Branford,2013,129,256.8
100,ELL,ELL,North Canaan,2006,-,-
100,ELL,Not ELL,North Canaan,2006,40,237.3
100,ELL,Not ELL,North Canaan,2007,31,241.3
100,ELL,Not ELL,North Canaan,2008,39,236.6
100,ELL,ELL,North Canaan,2009,-,-
100,ELL,Not ELL,North Canaan,2009,28,241.7
100,ELL,Not ELL,North Canaan,2010,39,231.3
100,ELL,ELL,North Canaan,2011,-,-
100,ELL,Not ELL,North Canaan,2011,23,230
100,ELL,Not ELL,North Canaan,2012,29,254.8
100,ELL,ELL,North Canaan,2013,-,-
100,ELL,Not ELL,North Canaan,2013,28,240.6
101,ELL,ELL,North Haven,2006,-,-
101,ELL,Not ELL,North Haven,2006,267,242.8
101,ELL,ELL,North Haven,2007,-,-
101,ELL,Not ELL,North Haven,2007,268,242.5
101,ELL,ELL,North Haven,2008,-,-
101,ELL,Not ELL,North Haven,2008,269,247.8
101,ELL,ELL,North Haven,2009,-,-
101,ELL,Not ELL,North Haven,2009,241,248.5
101,ELL,ELL,North Haven,2010,-,-
101,ELL,Not ELL,North Haven,2010,230,248.9
101,ELL,ELL,North Haven,2011,-,-
101,ELL,Not ELL,North Haven,2011,257,244.7
101,ELL,ELL,North Haven,2012,-,-
